Post Link,Title,CreationDate,AcceptedAnswerId,Score,ViewCount,Tags,Body,TagName
"{
  ""id"": 104909,
  ""title"": ""Text classification length""
}","Text classification length","2021-12-09 02:29:07","","0","324","<classification><nlp><bert><text-classification><text>","<p>I have a set of text examples I need to learn as class A, and they are of varying lengths, say 10 sentences to 1 sentence long.  I have to parse a document to find those strings of text that match one of the example texts as an example of class A.</p>
<p>What is the right/best/common way to go about handling the length of text variation of the examples vs how much text you use to compare to in a document?  That is, do I just first go through the document 10 sentences at a time (windowing) and running a prediction on each group of 10 (since some training examples were 10 sentences long), and then do it again for 9 sentence long groups, etc., down to 1?</p>
<p>Or is there something already handles arbitrary text length?</p>
","bert"
"{
  ""id"": 104902,
  ""title"": ""Is binary classification the right choice in this case?""
}","Is binary classification the right choice in this case?","2021-12-08 17:12:53","104943","1","180","<classification><nlp><bert><text-classification><binary-classification>","<p>I am somewhat new to text classification and I have some questions if you folks can help:</p>
<p>I have some text I need to be able to classify as belonging to a single class or not (usually 1-10 sentences long each).  For the examples of the class, I have around 500 examples, but the non-class case can really be any text at all of which I have hundreds of documents with tens of thousands of sentences (which are not the class).  What I have to do is be able to classify each of the sentences in each document as belonging to the class or not.  The vast majority won't belong.</p>
<ol>
<li><p>I'm using a BERT based Binary Classifier (simpletransformer) to identify the text similar to (or exactly) the 500 class examples, does this seem reasonable/possible?</p>
</li>
<li><p>How should I deal with the class imbalance of 500 to 10000's?  I tried oversampling the minority class (my target), but it seems to overfit when I do that.</p>
</li>
<li><p>What is the usual way of handling this particular use case?  The 1-class anomaly detection doesn't seem to fit here, from what I can tell.  Is there a similar NLP style training that works for this case? Or something else?</p>
</li>
</ol>
<p>Would it make sense to just do a semantic similarity comparison of some sort?  That is, just take the class examples, and for each sentence in a document, test to see how similar it is to each class example and if the text is &quot;close enough&quot; to any of the class examples, then it's a &quot;hit&quot;?  this would seem slow...  Is there a standard/good library for semantic comparison?</p>
","bert"
"{
  ""id"": 104824,
  ""title"": ""How to add custom embeddings for bert""
}","How to add custom embeddings for bert","2021-12-06 11:44:53","","2","435","<bert>","<p>Pretrained Bert input has token embeddings, segment embeddings, position embeddings. But I would like to add some custom embeddings along with them and feed them to pretrained bert. How can I implement this in pytorch? Is it possible?</p>
","bert"
"{
  ""id"": 104536,
  ""title"": ""BERT vs GPT architectural, conceptual and implemetational differences""
}","BERT vs GPT architectural, conceptual and implemetational differences","2021-11-26 21:22:18","","10","8948","<machine-learning><nlp><bert><transformer><gpt>","<p>In the <a href=""https://arxiv.org/pdf/1810.04805.pdf"" rel=""noreferrer"">BERT paper</a>, I learnt that BERT is encoder-only model, that is it involves only transformer encoder blocks.</p>
<p>In the <a href=""https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf"" rel=""noreferrer"">GPT paper</a>, I learnt that GPT is decoder-only model, that is it involves only transformer decoder blocks.</p>
<p>I was guessing whats the difference. I know following difference between encoder and decoder blocks: GPT Decoder looks only at previously generated tokens and learns from them and not in right side tokens. BERT Encoder gives attention to tokens on both sides.</p>
<p>But I have following doubts:</p>
<p><strong>Q1.</strong> GPT2,3 focuses on new/one/zero short learning. Cant we build new/one/zero short learning model with encoder-only architecture like BERT?</p>
<p><strong>Q2.</strong> Huggingface <code>Gpt2Model</code> contains <code>forward()</code> method. I guess, feeding single data instance to this method is like doing one shot learning?</p>
<p><strong>Q3.</strong> I have implemented neural network model which utilizes output from <code>BertModel</code> from hugging face. Can I simply swap <code>BertModel</code> class with <code>GPT2Model</code> with some class and will it. The return value of <a href=""https://huggingface.co/transformers/model_doc/gpt2.html#transformers.GPT2Model.forward"" rel=""noreferrer""><code>Gpt2Model.forward</code></a> does indeed contain <code>last_hidden_state</code> similar to <a href=""https://huggingface.co/transformers/model_doc/bert.html#transformers.BertModel.forward"" rel=""noreferrer""><code>BertModel.forward</code></a>. So, I guess swapping out <code>BertModel</code> with <code>Gpt2Model</code> will indeed work, right?</p>
<p><strong>Q4.</strong> Apart from being decoder-only and encoder-only, auto-regressive vs non-auto-regressive and whether or not accepting tokens generated so far as input, what high level architectural / conceptual differences GPT and BERT have?</p>
","bert"
"{
  ""id"": 104493,
  ""title"": ""How to learn common sense constants? Look in body for detail""
}","How to learn common sense constants? Look in body for detail","2021-11-25 18:26:41","","2","31","<nlp><machine-learning-model><bert>","<p>If I wanted to learn constants for example week -&gt; 7 days, chicken -&gt; 2 legs, day -&gt; 24, 1km -&gt; 1000 meters hours, and so on, would it be possible to extract this information from a BERT model trained on the right dataset like Wikipedia words? If not, what model would I have to use?</p>
","bert"
"{
  ""id"": 104143,
  ""title"": ""Optimal batch size and number of epoch for BERT""
}","Optimal batch size and number of epoch for BERT","2021-11-14 21:24:58","104218","1","11569","<keras><tensorflow><bert><hyperparameter-tuning><hyperparameter>","<p>I use this tutorial <a href=""https://www.tensorflow.org/text/tutorials/classify_text_with_bert"" rel=""nofollow noreferrer"">https://www.tensorflow.org/text/tutorials/classify_text_with_bert</a> and get different accuracy depend on epoch numbers and batch sizes. What's optimal parameters?</p>
","bert"
"{
  ""id"": 103936,
  ""title"": ""How to Fine Tune a BERT model for sentiment analysis to get the best f1 score""
}","How to Fine Tune a BERT model for sentiment analysis to get the best f1 score","2021-11-08 12:42:25","","1","374","<loss-function><bert><transformer><sentiment-analysis><huggingface>","<p>I am building a multi-class sentiment analysis BERT model that's optimized to give the best f1 score.</p>
<p>More specifically, I train each epoch by optimizing binary cross entropy per class, taking the mean, and then run back propagation to optimize the parameters. At the end of each epoch, I then compute the soft-f1 score on the validation set, and then save that model only if the score has improved. The predicted class is chosen by taking an argmax, so there is no threshold.</p>
<p>There are a few observations here, some of which are troubling:</p>
<ol>
<li><p>If I simply use log-loss as the criteria for choosing the best model, then the model will typically only train for 3-4 epochs before the losses start to degrade. This is the standard approach, and gives descent f1 scores across the training/validation and test sets.</p>
</li>
<li><p>If I instead use the soft-f1 criteria as specified above, the model will typically train for <em>15</em> epochs (where I use a stopping condition of 5 epochs if there is no improvement). The f1 scores are significantly better on the training set, and marginally better on the validation and test sets. I'm guessing that the improvement on the training set is simply due to overfitting, as the model has run substantially longer. But then there are also improvements in the validation and test sets too. The log-loss for this second model is (naturally) worse than model #1.</p>
</li>
</ol>
<p>My question, which is the best model? Is it correct to use the f1 score to choose the best model while training, or am I just overfitting without realizing? Thanks!</p>
","bert"
"{
  ""id"": 103904,
  ""title"": ""Why should I understand AI architectures?""
}","Why should I understand AI architectures?","2021-11-07 13:20:46","","10","2703","<machine-learning><deep-learning><cnn><machine-learning-model><bert>","<p>Why should I understand what is happening deep down in some AI architecture?</p>
<p>For example LSTM-BERT- Partial Conv... Architectures like this. Why should I understand what is going on while I can find any model on the Internet or any implementations on the Internet?</p>
","bert"
"{
  ""id"": 103895,
  ""title"": ""Ways to cluster word senses with word embeddings""
}","Ways to cluster word senses with word embeddings","2021-11-07 07:01:45","","2","184","<nlp><word-embeddings><word2vec><bert>","<p>I'm trying to <em><strong>semantically cluster polysemous words</strong></em> or word with different meanings in a corpus for my class study and I want to do it by <em>word embeddings</em> but I have no Idea how to reach to the clustered target that I want. (a similar target that I'm looking for is posted below as an image)</p>
<p><strong>What I have</strong>: <em>a corpus</em></p>
<p><strong>What I want</strong>: <em>clustering of K frequent words with other most related semantically similar words in a corpus</em> considering that these words have multiple senses.</p>
<blockquote>
<p>For example: suppose word <em>cell</em> is repeated 5000 times in a corpus, here are some sentences:  &quot;There are many organelles in a biological cell&quot; , &quot;He went to prison cell&quot; and<br />
&quot;we are running out of cell phones&quot;, in every sentence we are receiving <em>contextually a different meaning from cell</em>, respectively, <em>blood cell</em>, <em>prison</em> and <em>mobile/phone</em>.</p>
</blockquote>
<p>So I want to cluster each word [for example <em>cell</em> in here] with their <em>semantically similar words</em>. (<em>sometime similar words are synonyms</em>)</p>
<p><strong>What I've done</strong>:</p>
<ul>
<li>preprocessing corpus for finding K frequent words.</li>
<li>As each meaning of word is contextualized to the correspondent sentence, I thought we could compare BERT vectors of those sentences with other sentences, but the problem is Bert compare vector to vector and different senses are dependent on their sentence but I don't know how I should correctly locate semantically similar words in sentences that are compared to the first sentence.</li>
</ul>
<p>I searched for related papers, there was a <em>WordNet</em> that seems to be similar but it is not constructed with word embedding methods.</p>
<blockquote>
<p>Although there are word embeddings like <code>GloVe</code>, <code>FastText</code>, <code>Word2Vec</code> that can bring us similar words but the context would be ignored and I didn't find anywhere that they can work <em>semantically</em>!</p>
</blockquote>
<p>And at last there was an <code>ELMo</code>, ELMo word representations take the entire input sentence into equation for calculating the word embeddings. Hence, the term <em>&quot;cell&quot;</em> would have different ELMo vectors under different contexts but it is still categorizing the words by their context and not putting Words that are semantically similar in a category, this way I have no Idea how to cluster different meanings by their semantically similar words.</p>
<p>Plus I've checked the papers and <strong>WSD</strong> is not the thing I want, maybe <code>Word Sense Induction</code> clustering` seems to be more accurate but still not exact.</p>
<p>Here is a photo of WordNet with word <strong>Search</strong>, kindda similar to the thing I want. (you can see each cluster of word <em>search</em> is connected semantically to their similar group)</p>
<p><a href=""https://i.sstatic.net/IRsry.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/IRsry.jpg"" alt=""WordNet"" /></a></p>
<hr />
<p>I'm asking here to get more ideas or maybe my intuitions are all wrong.</p>
<p>Thanks for your time.</p>
<p>Any information would be helpful and appreciated.</p>
","bert"
"{
  ""id"": 103791,
  ""title"": ""Error when trying to predict BERT model and obtaining classification report""
}","Error when trying to predict BERT model and obtaining classification report","2021-11-04 01:58:57","","2","227","<python><multiclass-classification><multilabel-classification><bert><text-classification>","<p>I am following this <a href=""https://towardsdatascience.com/multi-label-multi-class-text-classification-with-bert-transformer-and-keras-c6355eccb63a"" rel=""nofollow noreferrer"">tutorial</a> about multi-label, multi-class classification using BERT. I am trying to get the predicted classification for <code>y_pred</code>, but when running it I got an error.</p>
<pre><code># Ready test data
test_y_kriteria = to_categorical(data_test['Kriteria'])
test_y_sentiment = to_categorical(data_test['Sentiment'])

test_x = tokenizer(
    text=data_test['Review Text'].to_list(),
    add_special_tokens=True,
    max_length=max_length,
    truncation=True,
    padding=True, 
    return_tensors='tf',
    return_token_type_ids = False,
    return_attention_mask = False,
    verbose = True)
# Run evaluation
model_eval = model.evaluate(
    x={'input_ids': test_x['input_ids']},
    y={'kriteria': test_y_kriteria, 'sentiment': test_y_sentiment}

#Predict
pred = model.predict(test_x)
</code></pre>
<p>The error is <code>ValueError: Unsupported value type BatchEncoding returned by IteratorSpec._serialize</code>. I tried changing <code>test_x</code> into a list</p>
<pre><code># Ready test data
test_y_kriteria = to_categorical(data_test['Kriteria'])
test_y_sentiment = to_categorical(data_test['Sentiment'])


tokenized_test_x = [
    tokenizer.tokenize(
    text=txt,
    add_special_tokens=True,
    max_length=max_length,
    truncation=True,
    padding=True, 
    return_tensors='tf',
    return_token_type_ids = False,
    return_attention_mask = False,
    verbose = True)
    for txt in data_test['Review Text'].to_list()]

# Run evaluation
model_eval = model.evaluate(
    x={'input_ids': test_x['input_ids']},
    y={'kriteria': test_y_kriteria, 'sentiment': test_y_sentiment}
)

#Predict
pred = model.predict(tokenized_test_x)
</code></pre>
<p>and I got this error instead <code>ValueError: Failed to convert a NumPy array to a Tensor (Unsupported object type list).</code>. I tried to look for solution for this, and most solutions suggested to use <code>asarray()</code>, so I ran <code>arr_token = np.asarray(tokenized_test_x, dtype=object)</code> and tried to predict using <code>arr_token</code> but it still returned the same error. How do I solve this?</p>
","bert"
"{
  ""id"": 103628,
  ""title"": ""How do I work with noisy real world text data for text classification?""
}","How do I work with noisy real world text data for text classification?","2021-10-30 04:18:11","","0","32","<machine-learning><nlp><bert><text>","<p>I have a topic classification model built upon Bert, when I deploy my model people input strings of a random nature like :</p>
<p>&quot;aaaaaa&quot; &quot;aaa bbb&quot; &quot;ab ab ab&quot;</p>
<p>and so on.</p>
<p>My model predicts a false positive for these types of inputs 10% of the time. How do I make my machine learning model robust to these inputs?</p>
","bert"
"{
  ""id"": 103583,
  ""title"": ""how to improve my imbalanced data NLP model?""
}","how to improve my imbalanced data NLP model?","2021-10-28 14:23:18","","0","329","<nlp><bert><language-model><allennlp>","<p>I want to classify a patient's health as a prediction probability and get the top 10 most ill patients in a hospital. I have patient's condition notes, medical notes, diagnoses notes, and lab notes for each day.</p>
<p>Current approach -</p>
<ol>
<li>vectorize all the notes using spacy's scispacy model and sum all the vectors grouped by patient id and day. (200 columns)</li>
<li>find the unit vectors of the above vectors. (200 columns)</li>
<li>use a moving average function on the vectors grouped by patient id and day.(200 columns)</li>
<li>find the unit vectors of the above moving average vectors (200 columns)</li>
<li>combine all the above columns and use them as independent features.</li>
<li>use a lgbm classifier.</li>
</ol>
<p>The data is imbalanced and the current AUC-ROC is around .78.</p>
<p>What else can I do to improve my AUC-ROC?
Can I use bert for this problem? how should I use it?</p>
<p>I'm currently using a moving average as a patient's health deteriorates over time.</p>
<p>Any suggestion/answer/feedback?</p>
","bert"
"{
  ""id"": 103279,
  ""title"": ""Combining models trained on a multilingual multi-source corpus""
}","Combining models trained on a multilingual multi-source corpus","2021-10-19 09:47:40","","1","39","<bert><transformer>","<p>Consider the following training corpora:</p>
<ul>
<li><p><em>dataset1</em>: composed of French instances</p>
</li>
<li><p><em>dataset2</em>: <em>dataset1</em> + Arabic instances</p>
</li>
<li><p><em>test_dataset</em> (for both scenarios): composed of French instances</p>
</li>
</ul>
<p>(the same annotation guidelines were used for both languages).</p>
<p>After analyzing the results of our preliminary experimental setup, we chose BERT as our baseline system.</p>
<p>Considering the different languages involved, we experimented with different models capable of handling them: FlauBERT and CamemBERT (for French), AraBERT (for Arabic) as well as BERT multilingual. Generally, for both languages, the results obtained by BERT multilingual are lower than those obtained by the language specific models.</p>
<p>Is it theoretically possible to <em>merge</em> multiple models together into one model, effectively combining all the data learnt so far? For example, combining CamemBERT trained only on the French part of <em>dataset2</em> and AraBERT trained only on the Arabic part?</p>
","bert"
"{
  ""id"": 103208,
  ""title"": ""why is the BERT NSP task useful for sentence classification tasks?""
}","why is the BERT NSP task useful for sentence classification tasks?","2021-10-17 05:19:12","103277","1","591","<bert>","<p>BERT pre-trains the special <code>[CLS]</code> token on the NSP task - for every pair <code>A-B</code> predicting whether sentence B follows sentence A in the corpus or not.
When fine-tuning BERT for sentence classification (e.g. spam or not), it is recommended to use a degenerate pair <code>A-null</code> and use the <code>[CLS]</code> token output for our task.</p>
<p>How is that making sense? in the pre-training stage, BERT never saw such pairs, how come it will eat them just fine and &quot;know&quot; that instead of extracting the relation between A and B it is to extract the meaning of sentence A as there is no sentence B?</p>
<p>Is there another practice of fine-tuning the model with <code>A-spam</code> and <code>A-notspam</code> for every sentence A, and seeing which pair gets the better NSP score? or is that totally equivalent to fine tuning with <code>A-null</code>?</p>
<p>related to <a href=""https://datascience.stackexchange.com/questions/77044/bert-transformer-why-bert-transformer-uses-cls-token-for-classification-inst"">Bert-Transformer : Why Bert transformer uses [CLS] token for classification instead of average over all tokens?</a></p>
","bert"
"{
  ""id"": 103157,
  ""title"": ""Using Sentence-Bert with other features in scikit-learn""
}","Using Sentence-Bert with other features in scikit-learn","2021-10-15 01:44:44","","1","225","<machine-learning><nlp><tensorflow><bert>","<p>I have a dataset where one feature is text and 4 more features. Sentence-Bert vectorizer transforms text data into tensors. I can use these sparse matrices directly with a machine learning classifier. Can I replace the text column with tensors? Also how can I train the model. Below is the code I used to transform the text into vectors.</p>
<pre><code>model = SentenceTransformer('sentence-transformers/LaBSE')
sentence_embeddings = model.encode(X_train['tweet'], convert_to_tensor=True, show_progress_bar=True)
sentence_embeddings1 = model.encode(X_test['tweet'], convert_to_tensor=True, show_progress_bar=True)
</code></pre>
","bert"
"{
  ""id"": 103016,
  ""title"": ""NER prections with distilbert transformer model""
}","NER prections with distilbert transformer model","2021-10-11 02:45:37","","1","339","<bert><transformer><text-classification><named-entity-recognition>","<p>I am trying to extract 'agreement date' label from a corpus of legal contracts. In the train dataset, I used pytorch-transformer model to train.</p>
<pre><code>model = AutoModelForTokenClassification.from_pretrained(model_checkpoint, num_labels=len(label_list))
</code></pre>
<p>Here label_list is the IOB format which gives ['B-Date', 'I-Date', 'O'] and model_checkpoint is &quot;distilbert-base-uncased&quot;
I train the dataset after defining TrainingArguements, datacollator and matrics computaitons from predictions</p>
<pre><code>model_output_dir = 'C:/Python/model_output_dir'

args = TrainingArguments(
    output_dir = model_output_dir,
    evaluation_strategy = &quot;epoch&quot;,
    logging_strategy=&quot;epoch&quot;,
    save_strategy=&quot;epoch&quot;,
    learning_rate=2e-5,
    per_device_train_batch_size=batch_size,
    per_device_eval_batch_size=batch_size,
    num_train_epochs=3,    
    run_name = model_checkpoint,
    metric_for_best_model=&quot;f1&quot;,
    load_best_model_at_end = True,
    weight_decay=0.01,
    )

from transformers import DataCollatorForTokenClassification
data_collator = DataCollatorForTokenClassification(tokenizer)
from seqeval.metrics import accuracy_score, precision_score, recall_score, f1_score, classification_report

def compute_metrics(p):
    predictions, labels = p
    predictions = np.argmax(predictions, axis=2)

    # Remove ignored index (special tokens)
    true_predictions = [
        [label_list[p] for (p, l) in zip(prediction, label) if l != -100]
        for prediction, label in zip(predictions, labels)]
    true_labels = [
        [label_list[l] for (p, l) in zip(prediction, label) if l != -100]
        for prediction, label in zip(predictions, labels)]

    # Define the metric parameters
    overall_precision = precision_score(true_labels, true_predictions, zero_division=1)
    overall_recall = recall_score(true_labels, true_predictions, zero_division=1)
    overall_f1 = f1_score(true_labels, true_predictions, zero_division=1)
    overall_accuracy = accuracy_score(true_labels, true_predictions)
    
    # Return a dictionary with the calculated metrics
    return {
        &quot;precision&quot;: overall_precision,
        &quot;recall&quot;: overall_recall,
        &quot;f1&quot;: overall_f1,
        &quot;accuracy&quot;: overall_accuracy,}

trainer = Trainer(
                model= model,
                args = args,
                train_dataset=tokenized_datasets[&quot;train&quot;],
                eval_dataset=tokenized_datasets[&quot;test&quot;],
                data_collator=data_collator,
                tokenizer=tokenizer,
                compute_metrics=compute_metrics,
                )
</code></pre>
<p>My input training data after preprocessing look like this
<a href=""https://i.sstatic.net/tPxRT.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/tPxRT.jpg"" alt=""enter image description here"" /></a></p>
<p>My test data has agreement text only in tokenized form. When I predict I get the big tensor like below
<a href=""https://i.sstatic.net/qBySx.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/qBySx.jpg"" alt=""enter image description here"" /></a></p>
<p>How I get the required date label from this output ?</p>
","bert"
"{
  ""id"": 102728,
  ""title"": ""BERT Text Classification Model gives error""
}","BERT Text Classification Model gives error","2021-10-02 21:43:06","","0","481","<tensorflow><bert><text-classification>","<p>I am fine-tuning a BERT Model for text classification with Tensorflow. Here is my code for building the model:</p>
<pre><code># Building the model
def create_model():
  input_word_ids = tf.keras.layers.Input(shape=(max_seq_length,), dtype=tf.int32,
                                      name=&quot;input_word_ids&quot;),
  input_mask = tf.keras.layers.Input(shape=(max_seq_length,), dtype=tf.int32,
                                  name=&quot;input_mask&quot;),
  input_type_ids = tf.keras.layers.Input(shape=(max_seq_length,), dtype=tf.int32,
                                  name=&quot;input_type_ids&quot;)
 
  pooled_output, sequence_output = bert_layer([input_word_ids, input_mask, input_type_ids])

  drop = tf.keras.layers.Dropout(0.4)(pooled_output)
  output = tf.keras.layers.Dense(1, activation=&quot;sigmoid&quot;, name=&quot;output&quot;)(drop)
  
  model = tf.keras.Model(
      inputs={
          'input_word_ids': input_word_ids,
          'input_mask': input_mask,
          'input_type_ids': input_type_ids
          },
          outputs=output)
  return model
</code></pre>
<p>I used this BERT Layer:</p>
<pre><code>bert_layer = hub.KerasLayer(&quot;https://tfhub.dev/tensorflow/bert_en_uncased_L-12_H-768_A-12/4&quot;, trainable=True)
</code></pre>
<p>When creating the model: <code>model = create_model()</code>, it gives the following error:</p>
<pre><code>ValueError: Could not find matching function to call loaded from the SavedModel. Got:
  Positional arguments (3 total):
     [(&lt;tf.Tensor 'inputs:0' shape=(None, 512) dtype=int32&gt;,), (&lt;tf.Tensor 'inputs_1:0' shape= 
(None, 512) dtype=int32&gt;,), &lt;tf.Tensor 'inputs_2:0' shape=(None, 512) dtype=int32&gt;]
     False
     None
  Keyword arguments: {}

Expected these arguments to match one of the following 4 option(s):

Option 1:
  Positional arguments (3 total):
     {'input_word_ids': TensorSpec(shape=(None, None), dtype=tf.int32, name='input_word_ids'), 
'input_type_ids': TensorSpec(shape=(None, None), dtype=tf.int32, name='input_type_ids'), 
'input_mask': TensorSpec(shape=(None, None), dtype=tf.int32, name='input_mask')}
     False
     None
  Keyword arguments: {}
</code></pre>
<p>I would appreciate it if you have any solution in mind.</p>
","bert"
"{
  ""id"": 102607,
  ""title"": ""Is it possible to fine-tuning BERT by training it on multiple datasets? (Each dataset having it's own purpose)""
}","Is it possible to fine-tuning BERT by training it on multiple datasets? (Each dataset having it's own purpose)","2021-09-29 11:54:47","","1","816","<nlp><bert><transformer><transfer-learning><finetuning>","<p>BERT can be fine-tuned on a dataset for a specific task. Is it possible to fine-tune it on all these datasets for different tasks and then be utilized for these tasks instead of fine-tuning a BERT model specific to each task?</p>
","bert"
"{
  ""id"": 102531,
  ""title"": ""How long does it take to fine-tune XLNet?""
}","How long does it take to fine-tune XLNet?","2021-09-27 13:53:30","","0","188","<nlp><bert><finetuning><pretraining>","<p>XLNet takes a lot more time than BERT during <strong>pre-training</strong>. This results in XLNet performing better than BERT in over 20 NLP tasks. How long does XLNet take for <strong>fine-tuning</strong> (let's assume this is running on Google Colab)?</p>
<p>(Let's assume a text summarization task with around 4000 examples)</p>
","bert"
"{
  ""id"": 102514,
  ""title"": ""Is it possible to fine-tune a (Spanish RoBERTa) model for a different task?""
}","Is it possible to fine-tune a (Spanish RoBERTa) model for a different task?","2021-09-26 21:02:21","","1","370","<bert><sentiment-analysis><text-classification><huggingface>","<p>I'm doing sentiment analysis of Spanish tweets.</p>
<p>After reviewing some of the recent literature, I've seen that there's been a most recent effort to train a <a href=""https://huggingface.co/BSC-TeMU/roberta-large-bne"" rel=""nofollow noreferrer"">RoBERTa model</a> exclusively on Spanish text. It seems to perform better than the current state-of-the-art model for Spanish language modeling so far, <a href=""https://huggingface.co/dccuchile/bert-base-spanish-wwm-uncased"" rel=""nofollow noreferrer"">BETO</a>.</p>
<p>The initial BETO model has been trained with the Whole Word Masking technique for a variety of tasks, but <strong>does not include text classification</strong>.</p>
<p>However, I've come across a <a href=""https://huggingface.co/finiteautomata/beto-sentiment-analysis#beto-sentiment-analysis"" rel=""nofollow noreferrer"">model</a> that used the BETO model to create a model that is able to do text classification - more precisely, sentiment analysis.</p>
<p>It seems therefore possible to have a baseline model that cannot perform a certain task and fine-tune (or is it train?) for a different task.</p>
<p><strong>QUESTION:</strong><br>
Would it, therefore, be possible to take the afore-mentioned RoBERTa model - which in its initial form cannot perform text classification - and fine-tune it to a different task (sentiment analysis in tweets)? <br>
If so, how would I go about this? Can someone name any helpful resources?</p>
<p>Note: I have a labelled dataset with Spanish Tweets that I could use for fine-tuning.</p>
","bert"
"{
  ""id"": 102398,
  ""title"": ""Does BERT need supervised data only when fine-tuning?""
}","Does BERT need supervised data only when fine-tuning?","2021-09-23 14:40:49","102426","3","2313","<machine-learning><nlp><unsupervised-learning><supervised-learning><bert>","<p>I've read many articles and papers mentioning how unsupervised training is conducted while <strong>pre-training</strong> a BERT model. I would like to know if it is possible to fine-tune a BERT model in <strong>an unsupervised manner</strong> or does it <strong>always have to be supervised</strong>?</p>
","bert"
"{
  ""id"": 102214,
  ""title"": ""How to get sentiment score for a word in a given dataset""
}","How to get sentiment score for a word in a given dataset","2021-09-18 15:19:36","","2","732","<nlp><dataset><bert><sentiment-analysis>","<p>I have a sentiment analysis dataset that is labeled in three categories: positive, negative, and neutral. I also have a list of words (mostly nouns), for which I want to calculate the sentiment value, to understand &quot;how&quot; (positively or negatively) these entities were talked about in the dataset. I have read some online resources like blogs and thought about a couple of approaches for calculating the sentiment score for a particular word X.</p>
<ol>
<li><p>Calculate how many data instances (sentences) which have the word X in those, have &quot;positive&quot; labels, have &quot;negative&quot; labels, and &quot;neutral&quot; labels. Then, calculate the weighted average sentiment for that word.</p>
</li>
<li><p>Take a generic untrained BERT architecture, and then train it using the dataset. Then, pass each word from the list to that trained model to get the sentiment scores for the word.</p>
</li>
</ol>
<p>Does any of these approaches make sense? If so, can you suggest some related works that I can look at?
If these approaches don't make sense, could you please advise how I can calculate the sentiment score for a word, in a given dataset?</p>
","bert"
"{
  ""id"": 102084,
  ""title"": ""For text classification, would a BoW or Word Embeddings based model ever be better than a Language Model?""
}","For text classification, would a BoW or Word Embeddings based model ever be better than a Language Model?","2021-09-14 18:47:58","","1","215","<nlp><word-embeddings><bert><text-classification><language-model>","<p>I've done a bit of research, with <a href=""https://towardsdatascience.com/text-classification-with-nlp-tf-idf-vs-word2vec-vs-bert-41ff868d1794"" rel=""nofollow noreferrer"">this</a> being the best as far as objectively measuring quality, but wanted to ask from a theoretical perspective if BoW-based models (e.g. using TF-IDF) or word embeddings-based models (e.g. Word2Vec) would ever be a better choice than a language model (e.g. BERT) for a text classification problem?</p>
<p>The specific problem I'm working on is binary classification of short 2-8 word snippets such as &quot;Air bubble in ampoule&quot; into categories &quot;requires response&quot; or &quot;does not require response&quot;, but I'm more interested in the general question above.</p>
","bert"
"{
  ""id"": 101880,
  ""title"": ""How BERT model differentiate words with different meanings?""
}","How BERT model differentiate words with different meanings?","2021-09-07 19:35:59","","1","43","<nlp><bert>","<p>How BERT model differentiate between words with different meanings e.g. #Transformers like name of the movie or name of a library by @huggingface?</p>
","bert"
"{
  ""id"": 101713,
  ""title"": ""Annotating NER dataset""
}","Annotating NER dataset","2021-09-02 09:21:20","101766","1","431","<bert><named-entity-recognition><annotation>","<p>I am working on annotating a dataset for the purpose of named entity recognition.</p>
<p>In principle, I have seen that for multi-phrase (not single word) elements, annotations work like this (see this example below):</p>
<ol>
<li>Romania (<code>B-CNT</code>)</li>
<li>United States of America (<code>B-CNT C-CNT C-CNT C-CNT</code>)</li>
</ol>
<p>where <code>B-CNT</code> stands for &quot;beginning-country&quot; and <code>C-CNT</code> represents &quot;continuing-country&quot;.</p>
<p>The problem that I face is that I have a case in which (not related to countries) where I need to annotate like <code>B-W GAP_WORD C-W C-W</code>.</p>
<p>How should I proceed with the annotation in this case?</p>
<p>If I do annotate like in the schema above, should I expect a <code>BERT</code>-alike entity recognition system to learn and detect that a phrase can be like <code>B-W GAP_WORD C-W C-W</code>, or do I need that &quot;C-W&quot; (continuation word) to be exactly after the B-W (beginning word)?</p>
<p>Which solution is correct of the following 2:</p>
<ol>
<li><code>B-W GAP_WORD C-W C-W</code></li>
<li><code>B-W GAP_WORD B-W C-W</code></li>
</ol>
<p>And then, in case 2, find a way to make the connection between the B-Ws (actually corresponding to the same entity)?</p>
","bert"
"{
  ""id"": 100598,
  ""title"": ""Is it possible to add new vocabulary to BERT's tokenizer when fine-tuning?""
}","Is it possible to add new vocabulary to BERT's tokenizer when fine-tuning?","2021-08-29 07:33:44","","2","3697","<nlp><word-embeddings><bert><finetuning>","<p>I want to fine-tune BERT by training it on a domain dataset of my own. The domain is specific and includes many terms that probably weren't included in the original dataset BERT was trained on. I know I have to use BERT's tokenizer as the model was originally trained on its embeddings.
To my understanding words unknown to the tokenizer will be masked with [UNKNOWN]. What if some of these words are common in my dataset? Does it make sense to add new IDs for them? is it possible without interferring with the network's parameters and the existing embeddings? If so, how is it done?</p>
","bert"
